DOI,Título,Autores,Año,Citas,Revista
10.55730/1300-0632.3939,Inserting of heuristic techniques into the stability regions for multiarea load frequency control systems with time delays,MUSTAFA SAKA and ŞAHİN SÖNMEZ and İBRAHİM EKE and HALUK GÖZDE and MÜSLÜM CENGİZ TAPLAMACIOĞLU and SAFFET AYASUN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3934,On approximate Nash equilibria of the two-source connection game,BUĞRA ÇAŞKURLU and UTKU UMUR AÇIKALIN and FATİH ERDEM KIZILKAYA and ÖZGÜN EKİCİ,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3936,Chemical disease relation extraction through the combination of multiple mention levels: RelSCAN+,STANLEY CHIKA ONYE and NAZİFE DİMİLİLER and ARİF AKKELEŞ,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3870,Anomaly detection in rotating machinery using autoencoders based on bidirectional LSTM and GRU neural networks,KRISHNA PATRA and RABI NARAYAN SETHI and DHIREN KKUMAR BEHERA,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3955,Computationally efficient predictive torque control strategies without weighting factors,EMRAH ZERDALİ and MERT ALTINTAŞ and ALİ BAKBAK and ERKAN MEŞE,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3941,Comparison of deep learning and regression-based MPPT algorithms in PV systems,MURAT SALİM KARABİNAOĞLU and BEKİR ÇAKIR and MUSTAFA ENGİN BAŞOĞLU and ABDÜLVEHHAB KAZDALOĞLU and AZİZ GÜNEROĞLU,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3940,Learning to play an imperfect information card game using reinforcement learning,BUĞRA KAAN DEMİRDÖVER and ÖMER BAYKAL and FERDANUR ALPASLAN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3856,Twitter account classification using account metadata: organizationvs. individual,YUSUF MUCAHİT ÇETİNKAYA and MESUT GÜRLEK and İSMAİL HAKKI TOROSLU and PINAR KARAGÖZ,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3938,Segmentation of diatoms using edge detection and deep learning,HÜSEYİN GÜNDÜZ and CÜNEYD NADİR SOLAK and SERKAN GÜNAL,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3907,Automatic keyword assignment system for medical research articles using nearest-neighbor searches,FATİH DİLMAÇ and ADİL ALPKOÇAK,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3969,Deep learning-based classification of chaotic systems over phase portraits,SEZGİN KAÇAR and SÜLEYMAN UZUN and BURAK ARICIOĞLU,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.3906/elk-1212-112,Design and implementation of a microcontroller-based wind energy conversion system,Mehmet DEMİRTAŞ and Şerif ŞEREFOĞLU,2014,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.55730/1300-0632.3988,Boomerang Algorithm based on Swarm Optimization for Inverse Kinematics of 6 DOF Open Chain Manipulators,OKAN DUYMAZLAR and DİLŞAD ENGİN,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3985,Reconstructing dynamic human shapes from sparse silhouettes via latent space optimization of Parametric shape models,KANIKA SINGLA and PARMA NAND,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3801,Privacy preserving scheme for document similarity detection,AYAD ABDULSADA and SALAH AL-DARRAJI and DHAFER HONI,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3820,A bi-level charging management approach for electric truck charging stationconsidering power losses,TAYFUR GÖKÇEK and MEHMET TAN TURAN and YAVUZ ATEŞ and AHMET YİĞİT ARABUL,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3824,45-nm CdS QDs photoluminescent filter for photovoltaic conversionefficiency recovery,VICTOR JUÁREZ-LUNA and DANIEL SAUCEDA-CARVAJAL and IVETT ZAVALA-GUILLEN and ENRIQUE RODARTE-GUAJARDO and FRANCISCO CARRANZA-CHÁVEZ and CARLOS VILLA ANGULO,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3797,Cryptographically strong random number generation using integrated CMOSphotodiodes for low-cost microcontroller based applications,BAYKAL SARIOĞLU,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3807,Improving utilization rate of semi-parallel successive cancellation architecture for polar codes using 2-bit decoding,DINESH KUMAR DEVADOSS and SHANTHA SELVA KUMARI RAMA PACKIAM,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3802,Performance analysis and feature selection for network-based intrusion detectionwith deep learning,SERHAT CANER and NESLİ ERDOĞMUŞ and YUSUF MURAT ERTEN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3974,Early diagnosis of pancreatic cancer by machine learning methods using urine biomarker combinations,İREM ACER and FIRAT ORHAN BULUCU and SEMRA İÇER and FATMA LATİFOĞLU,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.3906/elk-1601-148,Breast boundary segmentation in thermography images based on random walkers,Mehrdad MOGHBEL and Syamsiah MASHOHOR and Rozi MAHMUD and M. Iqbal Bin SARIPAN and Suzana Abd HAMID and Suraini MOHAMAD SANI and Saiful NIZAM,2017,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1609-137,Markovian model for reliability assessment of microgrids considering load transfer restriction,Mohammad ALMUHAINI and Abdulrahman AL-SAKKAF,2017,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-150,An intelligent design optimization of a permanent magnet synchronous motor by artificial bee colony algorithm,Mümtaz MUTLUER and Osman BİLGİN,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1608-180,Paper recommendation using citation proximity in bibliographic coupling,Raja HABIB and Muhammad Tanvir AFZAL,2017,14,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-123,Bull optimization algorithm based on genetic operators for continuous optimization problems,Oğuz FINDIK,2015,12,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1602-381,Design and operation of a multifunction photovoltaic power system with shunt active filtering using a single-stage three-phase multilevel inverter,Serkan SEZEN and Ahmet AKTAŞ and Mehmet UÇAR and Engin ÖZDEMİR,2017,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1507-121,Dual broadband antenna with compact double ring radiators for IEEE 802.11 ac/b/g/n WLAN communication applications,Merih PALANDÖKEN,2017,16,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-287,Renewable energy integration in smart grids-multicriteria assessment using the fuzzy analytical hierarchy process,Aleksandar JANJIC and Suzana SAVIC and Lazar VELIMIROVIC and Vesna NIKOLIC,2015,14,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1203-21,SSR mitigation with SSSC thanks to fuzzy control,Seyed Mohammad Hassan HOSSEINI and Hadi SAMADZADEH and Javad OLAMAEI and Murtaza FARSADI,2013,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-42,Parametric-based mobility for providing opportunistic geocasting in spatially separated wireless sensor networks,Selvi RAVINDRAN and Narayanasamy PALANISAMY and Vetriselvi VETRIAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1202-21,Swarm optimization tuned Mamdani fuzzy controller for diabetes delayed model,Mohammad Hassan KHOOBAN and Davood NAZARI MARYAM ABADI and Alireza ALFI and Mehdi SIAHI,2013,29,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1112-25,Antiwindup design for the speed loop PI controller of a PMSM servo system,Ming YANG and Li NIU and Dianguo XU,2013,9,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-181,Selective harmonics elimination PWM with self-balancing DC-link in photovoltaic 7-level inverter,Khoukha IMARAZENE and Hachemi CHEKIREB and El Madjid BERKOUK,2016,12,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1208-90,New approach using structure-based modeling for the simulation of real power/frequency dynamics in deregulated power systems,Mostafa EIDIANI and Hossein ZEYNAL,2014,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1204-6,Compact microstrip antenna with metamaterial for wideband applications,Han XIONG and Jing-Song HONG and Ming-Tao TAN and Bing LI,2013,17,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1508-31,A clustering approach using a combination of gravitational search algorithm and k-harmonic means and its application in text document clustering,Mina MIRHOSSEINI,2017,10,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-45,Hesitant fuzzy pairwise comparison for software cost estimation: a case study in Turkey,Ayfer BAŞAR,2017,13,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1705-337,On the performance of newsworthy meta-heuristic algorithms based on point of view fuzzy modelling,Cihan KARAKUZU,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1206-45,Modeling and simulation of deadbeat-based PI controller in a single-phase H-bridge inverter for stand-alone applications,Tow Leong TIANG and Dahaman ISHAK,2014,15,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-46,A robust estimator-based optimal algebraic approach to steam generator feedwater control system,Günyaz ABLAY,2016,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1202-34,HD_MR: a new algorithm for number recognition in electrical meters,Miguel RODRİGUEZ and Geovanni BERDUGO and Daladier JABBA and Maria CALLE and Miguel JIMENO,2014,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1111-12,OPF based reactive power planning and voltage stability limit improvement under single line outage contingency condition through evolutionary algorithms,SAKTHIVEL PADAIYATCHI,2013,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-22,Robust speed controller design for induction motors based on IFOC and Kharitonov theorem,Bijan MOAVENI and Mojtaba KHORSHIDI,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1412-207,A comparative analysis of wind speed probability distributions for wind power assessment of four sites,Vaishali SOHONI and Shivcharan GUPTA and Rajeshkumar NEMA,2016,39,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1802-95,A selective frequency reconfigurable bandstop metamaterial filter for WLAN applications,Bachir BELKADI and Zoubir MAHDJOUB and Mohammed Lamine SEDDIKI and Mourad NEDIL,2018,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1401-195,Amorphous core transformers efficiency analysis in Turkish electrical distribution systems,Fatih IŞIK and Yılmaz UYAROĞLU,2015,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-281,Real-time implementation of three-level inverter-based D-STATCOM using neuro-fuzzy controller,Resul ÇÖTELİ and Hakan AÇIKGÖZ and Beşir DANDIL and Servet TUNCER,2018,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1408-57,Design and implementation of small power switched reluctance generator-based wind energy conversion system,Jayapragash RASAKANNU and Chellamuthu CHINNAGOUNDER,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-206,Sizing design and implementation of a flywheel energy storage system for space applications,Kutlay AYDIN and Mehmet Timur AYDEMİR,2016,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1503-127,Implementation of a web-based service for mobile application risk assessment,Asım Sinan YÜKSEL and Mehmet Erkan YÜKSEL and Ahmet SERTBAŞ and Abdül Halim ZAİM,2017,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-279,Modified stacking ensemble approach to detect network intrusion,Necati DEMİR and Gökhan DALKILIÇ,2018,16,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-127,Design and implementation of a new speed planner for semiautonomous systems,MUSTAFA DEMİR and VOLKAN SEZER,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1609-75,A bidirectional wireless power transfer system for an electric vehicle with a relay circuit,Chenyang XIA and Wei WANG and Yuling LIU and Kezhang LIN and Yanhe WANG and Xiaojie WU,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-191,Robust seed detection for coronary arteries segmentation using thresholded Frangi response,Sammer ZAI and Muhammad Ahsan ANSARI and Soon-Young SONG and Young Shik MOON,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1305-214,A performance comparison of conventional and transverse flux linear switched reluctance motors,Nurettin ÜSTKOYUNCU and Krishnan RAMU,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1711-220,A novel efficient TSV built-in test for stacked 3D ICs,Badi GUIBANE and Belgacem HAMDI and Brahim BENSALEM and Abdellatif MTIBAA,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-4,A comparative study of denoising sEMG signals,Ulvi BAŞPINAR and Volkan Yusuf ŞENYÜREK and Barış DOĞAN and Hüseyin Selçuk VAROL,2015,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-127,Ethernet-based automation network systems mobile laboratory: a case study in nonlinear control of water tank system,Levent UCUN and Onur AKBATI and Galip CANSEVER,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1607-11,Compact electronically tunable quadrature oscillator using single voltage differencing gain amplifier (VDGA) and all grounded passive elements,Orapin CHANNUMSIN and Worapong TANGSRIRAT,2017,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-196,Advanced~neural network receiver design~to combat multiple channel~impairments,Mürsel ÖNDER and Aydın AKAN and Hakan DOĞAN,2016,15,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1612-13,Developing a model and software for energy efficiency optimization in the building design process: a case study in Turkey,Özgür BAYATA and İzzettin TEMİZ,2017,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-6,EMG classification in obstructive sleep apnea syndrome and periodic limb movement syndrome patients by using wavelet packet transform and extreme learning machine,Necmettin SEZGİN,2015,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1408-77,Exploring feature sets for Turkish word sense disambiguation,Bahar İLGEN and Eşref ADALI and Ahmet Cüneyd TANTUĞ,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-118,Loss minimization in wind farm integrated AC/DC system by optimal injections and droop settings of VSC-MTDC systems,Anbuselvi SHANMUGAM VELU and Somasundaram PERIYASAMY and Kumudini Devi RAGURU PANDU,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-121,An improved OMTHD technique for an $n$-level cascaded multilevel inverter with adjustable DC sources,Hamidreza TOODEJI,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1508-105,Dielectric backed conducting strips as inductive element in spatial band-pass filter design,Habib GHORBANINEJAD and Ali GHAJAR,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1501-64,A metaheuristic based on the tabu search for hardware-software partitioning,Mehdi JEMAI and Sonia DIMASSI and Bouraoui OUNI and Abdellatif MTIBAA,2017,9,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-54,Adaptive collaborative speed control of PMDC motor using hyperbolic secant functions and particle swarm optimization,,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-336,High-speed data deduplication using parallelized cuckoo hashing,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-198,Higher order sliding mode controller for urea-SCR system,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-117,Hardware implementation and comparison of displacement retrieval algorithms for a laser diode-based optical feedback interferometric sensor,Ghazi REHMAN and Usman ZABIT and Muhammad Obaid ULLAH,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1701-193,Ozyegin Biopsy Robot: System integration architecture and motion compensation of a moving target,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-226,Virtual force-based intelligent clustering for energy-efficient routing in mobile wireless sensor networks,,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-112,Dynamic CPU scheduling for load balancing in virtualized environments,Suresh Chandra MOHARANA and Sibani SAMAL and Amulya Ratna SWAIN and Ganga Bishnu MUND,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-159,Reactive power optimization in a power system network through metaheuristic algorithms,Chandragupta Mauryan KUPPAMUTHU SIVALINGAM and Subramanian RAMACHANDRAN and Purrnimaa Shiva Sakthi RAJAMANI,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1704-237,A matched E-H plane T-junction for X-band applications,Ashmi CHAKRABORTY DAS and Santanu DWARI and Amit BAGE,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
