DOI,Título,Autores,Año,Citas,Revista
10.3233/ifs-152018,Evaluation of customer satisfaction of “Door-to-Door” whole-process logistic service with interval-valued intuitionistic fuzzy information,Shuhong Gu and Junnan Hua and Tao Lv,2016,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-131118,Optimal path planning for mobile robot using Intelligent Water Drops algorithm,Soheila Salmanpour and Homayun Motameni,2014,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179992,Data design and analysis based on cloud computing and improved K-Means algorithm,Chunqiong Wu and Rongrui Yu and Bingwen Yan and Zhangshu Huang and Baoqin Yu and Yanliang Yu and Na Chen and Xiukao Zhou,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191789,Multicriteria correlation preference information (MCCPI) with nonadditivity index for decision aiding,Li Huang and Jian-Zhang Wu and Gleb Beliakov,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179996,Image feature extraction algorithm in big data environment,Yubao Zhang,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189014,Energy big data demand prediction model based on fuzzy rough set,Zhimei Duan and Xiaojin Yuan and Rongfei Zhu,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179980,Intelligent traffic cloud computing system based on ant colony algorithm,Xiaobo Guo and Yongping Liu,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189013,Po engineering safety monitoring and control system based on image quality analysis,Zhongchun Nie and Weijun Tao and Shi Huan,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179983,Construction of network security job service model based on rough set data analysis algorithm,Min Chang,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179987,Detection and recognition method of monocular vision traffic safety information for intelligent vehicles,Zhi Jin and Dong-Yuan Ge,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189000,Intelligent image recognition system for detecting abnormal features of scenic spots based on deep learning,Kainan Liu and Meiyun Zhang and Mohammed K. Hassan,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179977,Intelligent teaching ability of contemporary college talents based on BP neural network and fuzzy mathematical model,Han He and Hongcui Yan and Weiwei Liu,2020,12,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169433,Multi-scenario dataset for speaker recognition,Smriti Srivastava and n.m. Gopal and Saurabh Bhardwaj,2018,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161601,A new type of hesitant fuzzy subalgebras and ideals in BCK/BCI-algebras,Seok-Zun Song and Hashem Bordbar and Young Bae Jun,2017,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191192,A novel method for solving constrained matrix games with fuzzy payoffs,Tina Verma,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179679,Optimized deep neural network for cryptanalysis of DES,Ankit Mundra and Shikha Mundra and Jai Shanker Srivastava and Punit Gupta,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189490,Research on the impact of entrepreneurship policy on employment based on improved machine learning algorithms,Yang Qing and Wang Zejun,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169289,Homeostasis mutation based differential evolution algorithm,Shailendra Pratap Singh and Anoj Kumar,2017,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200802,Lyapunov approach based design of a gain adaptive interval type-2 fuzzy controller for servo systems,Ritu Rani De (Maity) and Rajani K. Mudi and Chanchal Dey,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201335,On the sum of L-convex spaces,Xiao-Wu Zhou and Fu-Gui Shi,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200619,Enhancing firefly algorithm with multiple swarm strategy,Lianglin Cao and Kerong Ben and Hu Peng,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189376,Risk recognition and identification of sports activities in colleges and universities,Hejin Wang and Zihao Li,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201154,Extended failure mode and effect analysis approach based on hesitant fuzzy linguistic Z-numbers for risk prioritisation of nuclear power equipment failures,Heng-ming Peng and Xiao-kang Wang and Tie-li Wang and Ya-hua Liu and Jian-qiang Wang,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202010,Competitive strategy selection in retail E-Commerce using IF AHP &amp; TOPSIS methodology,Mahmut Mahir Kurt and Osman Yazıcıoğlu,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211503,Infrared and low-light-level image registration based on neighborhood difference chain code,Lei Chen and Jun Han and Feng Tian,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221188,A short-term building energy consumption prediction and diagnosis using deep learning algorithms,Xiang Li and Junqi Yu and Qian Wang and Fangnan Dong and Renyin Cheng and Chunyong Feng,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220726,Economic analysis of a hybrid intelligent optimization-based renewable energy system using smart grids,K. Suresh and P. Jagatheeswari,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212574,MALE UAV selection in interval Type-2 fuzzy sets environment,Sezer Çoban and Kasım Kiracı and Ercan Akan and Metin Uzun,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221171,Multi-objective Metaheuristics with Intelligent Deep Learning Model for Pancreatic Tumor Diagnosis,Ajanthaa Lakkshmanan and C. Anbu Ananth and S. Tiroumalmouroughane,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213069,Stationary wavelet transformation based video stabilization and stitching,K. Krishnakumar and S. Indira Gandhi and C.K. Sivaranjani,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211265,Blockchain implementation for agricultural food supply chain using hyperledger fabric,Suganya Balasubramanian and I.S. Akila,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220834,Local compactness and paracompactness on bipolar soft topological spaces,Cigdem G. Aras and Tareq M. Al-shami and Abdelwaheb Mhemdi and Sadi Bayramov,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221178,A chaotic sine cosine algorithm with crossover operator for microgrid energy scheduling considering uncertainty,Chenye Qiu and Huixing Fang and Ning Liu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213531,Picture fuzzy Z-linguistic set and its application in multiple attribute group decision-making,Liuxin Chen and Yutai Wang and Dongmei Yang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220329,An exact inversion method for multi-input-single-output decomposable TS fuzzy systems,Cenk Ulu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182952,A modified fuzzy approach for the fully fuzzy multi-objective and multi-level integer quadratic programming problems based on a decomposition technique,E. Fathy,2019,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211192,Autonomous obstacle avoidance of UAV based on deep reinforcement learning1,Songyue Yang and Guizhen Yu and Zhijun Meng and Zhangyu Wang and Han Li,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169308,Traffic surveillance and speed limit violation detection system,Tarun Kumar and Dharmender Singh Kushwaha,2017,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171266,An extended approach to controller design of continuous-time Takagi-Sugeno fuzzy model,Guolin Hu and Xiaodong Liu and Likui Wang and Hongxing Li,2018,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189253,Multimedia system and database simulation based on internet of things and cloud service platform,Zhang Caiqian and Zhang Xincheng,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182725,M-hazy lattices and its induced fuzzifying convexities,Qi Liu and Fu-Gui Shi,2019,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141337,Fuzzy Lyapunov synthesis control of an underactuated 2DTORA system,Bingtuan Gao and Fei Ye,2015,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17912,L-fuzzy convexity induced by L-convex degree on vector spaces,Yu-Fei Wen and Yu Zhong and Fu-Gui Shi,2017,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18573,A dual mutation differential evolution algorithm for singularly perturbed problems with two small parameters,Ke-Zhong Lu and Li-Bin Liu and Honglin Fang and Lili Liu,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169869,Prediction of average daily gain of swine based on machine learning,Woongsup Lee and Kang-Hwi Han and Hyeon Tae Kim and Heechul Choi and Younghwa Ham and Tae-Won Ban,2019,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17489,New concepts of coloring in vague graphs with application,P.K. Kishore Kumar and S. Lavanya and Said Broumi and Hossein Rashmanlou,2017,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211955,Improved subspace-based and angle-based outlier detections for fuzzy datasets with a real case study,Alireza Fakharzadeh Jahromi and Mehdi Hajiloei and Yeganeh Dehghani and Sara Lahoninezhad,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191657,Three-way decisions based on multi-granulation support intuitionistic fuzzy probabilistic rough sets,Zhan’ao Xue and Li-Ping Zhao and Min Zhang and Bing-Xin Sun,2020,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169454,An optimal cloud-based e-healthcare system using k-centroid MVS clustering scheme,K.C. Sreedhar and N. Suresh Kumar,2018,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169305,Clustering for HSI hyperspectral image with weighted PCA and ICA,Cheng-Fan Li and Lan Liu and Yong-Mei Lei and Jing-Yuan Yin and Jun-juan Zhao and Xian-Kun Sun,2017,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161999,WCMAC-based control system design for nonlinear systems using PSO,Chih-Min Lin and Tien-Loc Le,2017,18,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189673,Research on innovation of public service supply mechanism from the perspective of social cooperative governance based on improved genetic algorithms using fuzzy TOPSIS,Wang Zheng,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17793,On sequential entropy of fuzzy systems,Yun Zhao and Wen-Chiao Cheng and Chih-Chang Ho,2018,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189433,Study on the optimization of market competition of potato planting industry to agricultural products economic management based on intelligent system management,Feiting Lin,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189047,Research on pre-competition emotion recognition of student athletes based on improved machine learning,Chunfeng Guo,2020,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200667,Identification of crowd behaviour patterns using stability analysis,V. Muhammed Anees and G. Santhosh Kumar,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189709,Modified constant modulus algorithm based on bat algorithm,Tongtong Xu and Zheng Xiang,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179703,Empirical study on imbalanced learning of Arabic sentiment polarity with neural word embedding,El-Sayed M. El-Alfy and Sadam Al-Azani,2020,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191587,Certain types of m-polar interval-valued fuzzy graph,Sanchari Bera and Madhumangal Pal,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182928,Generalised multi-fuzzy bipolar soft sets and its application in decision making,Asghar Khan and Muhammad Izhar and Mohammad M. Khalaf,2019,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179303,Design and simulation of integrated education information teaching system based on fuzzy logic,Fuguang Yao,2019,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219175,Estimating shopping center visitor numbers based on a new hybrid fuzzy prediction method,Cagatay Ozdemir and Sezi Cevik Onar and Selami Bagriyanik and Cengiz Kahraman and Burak Zafer Akalin and Başar Öztayşi,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189179,Fuzzy systems and applications in innovation and sustainability,Ernesto Leon-Castro and Fabio Blanco-Mesa and Victor Alfaro-Garcia and Anna M. Gil-Lafuente and Jose M. Merigo,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210569,A weakly supervised learning method based on attention fusion for Covid-19 segmentation in CT images,Hongyu Chen and Shengsheng Wang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211953,HSRec: Hierarchical self-attention incorporating knowledge graph for sequential recommendation,Zuoxi Yang and Shoubin Dong,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210359,SQLSketch: Generating SQL Queries using a sketch-based approach,Karam Ahkouk and Mustapha Machkour and Khadija Majhadi and Rachid Mama,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191689,Renyi’s-Tsallis fuzzy divergence measure and its applications to pattern recognition and fault detection,Ratika Kadian and Satish Kumar,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222889,Comprehensive evaluation of urban talent development environment based on entropy weight-topsis method,Bin Gao and Naiwen Zhang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213114,Prediction poverty levels of needy college students using RF-PCA model,Sheng Wang and Yumei Shi and Chengxiang Hu and Chunyan Yu and Shiping Chen,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212772,An automated heart disease prediction approach using linearly support vector regression and stacked linear swarm optimization,Sridharan Kannan,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222652,A novel risk assessment model for work-related musculoskeletal disorders in tea harvesting workers,Veysel Tatar and Osman Yazicioglu and Berk Ayvaz,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221776,An energy efficient Dantzig Wolfe Decomposition based parallel optimization for software-defined industrial IoT,S. Sathish and K. Kavitha and J. Poongodi,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220206,Cloud computing based deduplication using high-performance grade byte check and fuzzy search technique,Mohanaprakash Thottipalayam Andavan and Nirmalrani Vairaperumal,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222386,Cloud manufacturing service recommendation model based on GA-ACO and carbon emission hierarchy,Zhihu Shi,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213503,Generalized moment estimation of multi-dimensional uncertain differential equations,Linjie Yao and Guidong Zhang and Yuhong Sheng,2023,0,Journal of Intelligent &amp; Fuzzy Systems
